"id";"артикул";"Наименование";"Товар";"Фабрика";"Коллекция";"Тип";"Размер";"Ширина";"Длина";"Вес";"Шт";"М2";"ЕдИзм";"Линк";"Неликвид";"Цена1";"Цена2";"Цена3";"Цена4";"Цена5";"Цена6";"Цена7";"Цена8";"Цена9";"Цена10";"Цена11";"Акция";"Распродажа";"Новинка";"Материал";"Стиль";"Поверхность";"Назначение";"Цвет"
"307733";"q10774";"декор, B959/1146 Юката декор, 9,9x9,9";"q10774 Декор керамич. B959/1146 ЮКАТА ДЕКОР, 9,9x9,9";"Kerama";"Юката";"декор";"9,9x9,9";"9,9";"9,9";"5";"25";"0,245";"шт";;"0";"81,6";"69,6";"81,6";"58,11";"61,6";"58,11";"58,11";"58,11";"58,11";"58,11";"58,11";"0";"0";"0";"Керамическая плитка";;;;
"307737";"q10775";"декор, C959/1146 Юката декор, 9,9x9,9";"q10775 Декор керамич. C959/1146 ЮКАТА ДЕКОР, 9,9x9,9";"Kerama";"Юката";"декор";"9,9x9,9";"9,9";"9,9";"5";"25";"0,245";"шт";;"0";"81,6";"69,6";"81,6";"58,11";"61,6";"58,11";"58,11";"58,11";"58,11";"58,11";"58,11";"0";"0";"0";"Керамическая плитка";;;;
"307726";"q10776";"декор, A956/1146 Юката декор, 9,9x9,9";"q10776 Декор керамич. A956/1146 ЮКАТА ДЕКОР, 9,9x9,9";"Kerama";"Юката";"декор";"9,9x9,9";"9,9";"9,9";"5";"25";"0,245";"шт";;"0";"81,6";"69,6";"81,6";"58,11";"61,6";"58,11";"58,11";"58,11";"58,11";"58,11";"58,11";"0";"0";"0";"Керамическая плитка";;;;
"315004";"q12439";"плитка, 6188 Юнона белый 25*40 керамическая плитка, 25x40";"q12439 Плитка облиц. керамич. 6188 ЮНОНА БЕЛЫЙ 25*40 КЕРАМИЧЕСКАЯ ПЛИТКА, 25x40";"Kerama";"Юнона";"плитка";"25x40";"25";"40";"16,25";"11";"1,1";"м2";;"0";"852";"724";"852";"608,6";"639,2";"608,6";"608,6";"608,6";"608,6";"608,6";"608,6";"0";"0";"0";"Керамическая плитка";;;;
"315005";"q12440";"плитка, 6196 Юнона черный 25*40 керамическая плитка, 25x40";"q12440 Плитка облиц. керамич. 6196 ЮНОНА ЧЕРНЫЙ 25*40 КЕРАМИЧЕСКАЯ ПЛИТКА, 25x40";"Kerama";"Юнона";"плитка";"25x40";"25";"40";"16,25";"11";"1,1";"м2";;"0";"884";"751,2";"884";"631,56";"663,2";"631,56";"631,56";"631,56";"631,56";"631,56";"631,56";"0";"0";"0";"Керамическая плитка";;;;
"315092";"q12529";"плитка, 4583 Юнона белый 50,2*50,2 керамическая плитка, 50,2x50,2";"q12529 Плитка облиц. керамич. 4583 ЮНОНА БЕЛЫЙ 50,2*50,2 КЕРАМИЧЕСКАЯ ПЛИТКА, 50,2x50,2";"Kerama";"Юнона";"плитка";"50,2x50,2";"50,2";"50,2";"27,25";"5";"1,26";"м2";;"0";"874,4";"743,2";"874,4";"624,76";"656";"624,76";"624,76";"624,76";"624,76";"624,76";"624,76";"0";"0";"0";"Керамическая плитка";;;;
"315093";"q12530";"плитка, 4584 Юнона черный 50,2*50,2 керамическая плитка, 50,2x50,2";"q12530 Плитка облиц. керамич. 4584 ЮНОНА ЧЕРНЫЙ 50,2*50,2 КЕРАМИЧЕСКАЯ ПЛИТКА, 50,2x50,2";"Kerama";"Юнона";"плитка";"50,2x50,2";"50,2";"50,2";"27,25";"5";"1,26";"м2";;"0";"874,4";"743,2";"874,4";"624,76";"656";"624,76";"624,76";"624,76";"624,76";"624,76";"624,76";"0";"0";"0";"Керамическая плитка";;;;
"315153";"q12590";"декор, STG/A04/6188 Юнона 25*40 керамический декор, 25x40";"q12590 Декор керамич. STG/A04/6188 ЮНОНА 25*40 КЕРАМИЧЕСКИЙ ДЕКОР, 25x40";"Kerama";"Юнона";"декор";"25x40";"25";"40";"15,12";"10";"1";"шт";;"0";"196";"166,4";"196";"140,25";"147,2";"140,25";"140,25";"140,25";"140,25";"140,25";"140,25";"0";"0";"0";"Керамическая плитка";;;;
"315154";"q12591";"бордюр, STG/A06/6188 Юнона 25*5.4 керамический бордюр, 25x5,4";"q12591 Бордюр керамич. STG/A06/6188 ЮНОНА 25*5.4 КЕРАМИЧЕСКИЙ БОРДЮР, 25x5,4";"Kerama";"Юнона";"бордюр";"25x5,4";"25";"5,4";"5,99";"30";"0,405";"шт";;"0";"136,8";"116";"136,8";"97,76";"102,4";"97,76";"97,76";"97,76";"97,76";"97,76";"97,76";"0";"0";"0";"Керамическая плитка";;;;
"318380";"q13231";"плитка, SG450500N Якаранда беж 50,2*50,2 керамич.гранит, 50,2x50,2";"q13231 Плитка облиц. керамич. SG450500N ЯКАРАНДА БЕЖ 50,2*50,2 КЕРАМИЧ.ГРАНИТ, 50,2x50,2";"Kerama";"Якаранда";"плитка";"50,2x50,2";"50,2";"50,2";"27,25";"5";"1,26";"м2";;"0";"1024,8";"871,2";"1024,8";"731,85";"768,8";"731,85";"731,85";"731,85";"731,85";"731,85";"731,85";"0";"0";"0";"Керамогранит";;;"Плитка для пола; Плитка для гостиной";"бежевый"
"318381";"q13232";"плитка, SG450600N Якаранда коричневый 50,2*50,2 керамич.гранит, 50,2x50,2";"q13232 Плитка облиц. керамич. SG450600N ЯКАРАНДА КОРИЧНЕВЫЙ 50,2*50,2 КЕРАМИЧ.ГРАНИТ, 50,2x50,2";"Kerama";"Якаранда";"плитка";"50,2x50,2";"50,2";"50,2";"27,25";"5";"1,26";"м2";;"0";"1024,8";"871,2";"1024,8";"731,85";"768,8";"731,85";"731,85";"731,85";"731,85";"731,85";"731,85";"0";"0";"0";"Керамогранит";;;"Плитка для пола; Плитка для гостиной";"коричневый"
"318382";"q13233";"плитка, SG450700N Якаранда черный 50,2*50,2 керамич.гранит, 50,2x50,2";"q13233 Плитка облиц. керамич. SG450700N ЯКАРАНДА ЧЕРНЫЙ 50,2*50,2 КЕРАМИЧ.ГРАНИТ, 50,2x50,2";"Kerama";"Якаранда";"плитка";"50,2x50,2";"50,2";"50,2";"27,25";"5";"1,26";"м2";;"0";"1024,8";"871,2";"1024,8";"731,85";"768,8";"731,85";"731,85";"731,85";"731,85";"731,85";"731,85";"0";"0";"0";"Керамогранит";;;"Плитка для пола; Плитка для гостиной";"черный"
"318383";"q13234";"плитка, SG450800N Якаранда 50,2*50,2 керамич.гранит, 50,2x50,2";"q13234 Плитка облиц. керамич. SG450800N ЯКАРАНДА 50,2*50,2 КЕРАМИЧ.ГРАНИТ, 50,2x50,2";"Kerama";"Якаранда";"плитка";"50,2x50,2";"50,2";"50,2";"27,25";"5";"1,26";"м2";;"0";"1169,6";"994,4";"1169,6";"835,56";"877,6";"835,56";"835,56";"835,56";"835,56";"835,56";"835,56";"0";"0";"0";"Керамогранит";;;"Плитка для пола; Плитка для гостиной";
"310233";"+10157";"бордюр, F1725/6170 Элегия беж бордюр, 5,4x25";"+10157 Бордюр керамич. F1725/6170 ЭЛЕГИЯ БЕЖ БОРДЮР, 5,4x25";"Kerama Marazzi";"Элегия";"бордюр";"5,4x25";"5,4";"25";"1";"30";"0,405";"шт";;"1";"96";"91,2";"96";"76";"91,2";"76";"76";"76";"76";"76";"76";"0";"0";"0";"Керамическая плитка";;;;
"312100";"+11443";"бордюр, D1725/6170 Элегия 25х5,4, 5,4x25";"+11443 Бордюр керамич. D1725/6170 ЭЛЕГИЯ 25Х5,4, 5,4x25";"Kerama Marazzi";"Элегия";"бордюр";"5,4x25";"5,4";"25";"1";"30";"0,405";"шт";;"1";"145,6";"117,8";"145,6";"94,24";"104,12";"98,8";"97,28";"94,24";"91,96";"90,44";"98,8";"0";"0";"0";"Керамическая плитка";;;;
"312101";"+11444";"бордюр, D1724/6170 Элегия 40х6, 6x40";"+11444 Бордюр керамич. D1724/6170 ЭЛЕГИЯ 40Х6, 6x40";"Kerama Marazzi";"Элегия";"бордюр";"6x40";"6";"40";"1";"22";"0,528";"шт";;"1";"156,8";"126,92";"156,8";"101,08";"111,72";"106,4";"104,88";"101,08";"99,56";"97,28";"106,4";"0";"0";"0";"Керамическая плитка";;;;
"306048";"+8380";"декор, D1727/6170 Элегия 25х40, 25x40";"+8380 Декор керамич. D1727/6170 ЭЛЕГИЯ 25Х40, 25x40";"Kerama Marazzi";"Элегия";"декор";"25x40";"25";"40";"1";"10";"1";"шт";;"1";"190,4";"153,52";"190,4";"123,12";"136,04";"129,2";"126,92";"123,12";"120,84";"117,8";"129,2";"0";"0";"0";"Керамическая плитка";;;;
"306058";"+8382";"бордюр, A1725/6163 Элегия 25х5,4, 5,4x25";"+8382 Бордюр керамич. A1725/6163 ЭЛЕГИЯ 25Х5,4, 5,4x25";"Kerama Marazzi";"Элегия";"бордюр";"5,4x25";"5,4";"25";"1";"30";"0,405";"шт";;"1";"96";"91,2";"96";"76";"91,2";"76";"76";"76";"76";"76";"76";"0";"0";"0";"Керамическая плитка";;;;
"306059";"+8383";"бордюр, A1724/6163 Элегия 40х6, 6x40";"+8383 Бордюр керамич. A1724/6163 ЭЛЕГИЯ 40Х6, 6x40";"Kerama Marazzi";"Элегия";"бордюр";"6x40";"6";"40";"1";"22";"0,528";"шт";;"1";"96";"91,2";"96";"76";"91,2";"76";"76";"76";"76";"76";"76";"0";"0";"0";"Керамическая плитка";;;;
"306061";"+8384";"пол, 4149 Элегия Зелёный 40,2х40,2, 40,2x40,2";"+8384 Плитка нап. керамич. 4149 ЭЛЕГИЯ ЗЕЛЁНЫЙ 40,2Х40,2, 40,2x40,2";"Kerama Marazzi";"Элегия";"пол";"40,2x40,2";"40,2";"40,2";"27,5";"10";"1,62";"м2";;"1";"694,4";"560,88";"694,4";"447,64";"494,76";"471,2";"462,08";"447,64";"438,52";"429,4";"471,2";"0";"0";"0";"Керамическая плитка";;;;
"306045";"+8385";"обл, 6167 Элегия Коричневый 25х40, 25x40";"+8385 Плитка облиц. керамич. 6167 ЭЛЕГИЯ КОРИЧНЕВЫЙ 25Х40, 25x40";"Kerama Marazzi";"Элегия";"обл";"25x40";"25";"40";"15,8";"11";"1,1";"м2";;"1";"638,4";"515,28";"638,4";"411,92";"455,24";"433,2";"424,84";"411,92";"403,56";"394,44";"433,2";"0";"0";"0";"Керамическая плитка";;;;
"306046";"+8386";"бордюр, С1725/6167 Элегия 25х5,4, 5,4x25";"+8386 Бордюр керамич. С1725/6167 ЭЛЕГИЯ 25Х5,4, 5,4x25";"Kerama Marazzi";"Элегия";"бордюр";"5,4x25";"5,4";"25";"1";"30";"0,405";"шт";;"1";"156,8";"126,92";"156,8";"101,08";"111,72";"106,4";"104,88";"101,08";"99,56";"97,28";"106,4";"0";"0";"0";"Керамическая плитка";;;;
"306047";"+8387";"бордюр, С1724/6167 Элегия 40х6, 6x40";"+8387 Бордюр керамич. С1724/6167 ЭЛЕГИЯ 40Х6, 6x40";"Kerama Marazzi";"Элегия";"бордюр";"6x40";"6";"40";"1";"22";"0,528";"шт";;"1";"156,8";"126,92";"156,8";"101,08";"111,72";"106,4";"104,88";"101,08";"99,56";"97,28";"106,4";"0";"0";"0";"Керамическая плитка";;;;
"306049";"+8388";"пол, 4152 Элегия Коричневый 40,2х40,2, 40,2x40,2";"+8388 Плитка нап. керамич. 4152 ЭЛЕГИЯ КОРИЧНЕВЫЙ 40,2Х40,2, 40,2x40,2";"Kerama Marazzi";"Элегия";"пол";"40,2x40,2";"40,2";"40,2";"27,5";"10";"1,62";"м2";;"1";"480";"456";"480";"380";"456";"380";"380";"380";"380";"380";"380";"0";"0";"0";"Керамическая плитка";;;;
"306051";"+8390";"обл, 6164 Элегия Синий 25х40, 25x40";"+8390 Плитка облиц. керамич. 6164 ЭЛЕГИЯ СИНИЙ 25Х40, 25x40";"Kerama Marazzi";"Элегия";"обл";"25x40";"25";"40";"15,8";"11";"1,1";"м2";;"1";"480";"456";"480";"380";"456";"380";"380";"380";"380";"380";"380";"0";"0";"0";"Керамическая плитка";;;;
"306055";"+8393";"пол, 4150 Элегия Синий 40,2х40,2, 40,2x40,2";"+8393 Плитка нап. керамич. 4150 ЭЛЕГИЯ СИНИЙ 40,2Х40,2, 40,2x40,2";"Kerama Marazzi";"Элегия";"пол";"40,2x40,2";"40,2";"40,2";"27,5";"10";"1,62";"м2";;"1";"480";"456";"480";"380";"456";"380";"380";"380";"380";"380";"380";"0";"0";"0";"Керамическая плитка";;;;
"306465";"+8656";"пол, GLA-60 Monferinna (1,25), 24,5x24,5";"+8656 Плитка нап. керамич. GLA-60 MONFERINNA (1,25), 24,5x24,5";"KlinkerSire";"Monferinna";"пол";"24,5x24,5";"24,5";"24,5";"26,25";"20";"1,25";"м2";;"1";"1728";"1641,6";"1728";"1368";"1641,6";"1368";"1368";"1368";"1368";"1368";"1368";"0";"1";"0";"Керамическая плитка";;;;
"304918";"+7504";"пол, GP54 Marte (1m2), 32,5x32,5";"+7504 Плитка нап. керамич. GP54 MARTE (1M2), 32,5x32,5";"KlinkerSire";"Sireflo";"пол";"32,5x32,5";"32,5";"32,5";"26";"9";"1";"м2";;"1";"1728";"1641,6";"1728";"1368";"1641,6";"1368";"1368";"1368";"1368";"1368";"1368";"0";"1";"0";"Клинкер";"Камень";"матовая; структурированная";"Плитка для пола";"Коричневый"
"303134";"+6373";"плитка, Amazz 16100T LP, 16,5x100";"+6373 Плитка облиц. керамич. AMAZZ 16100T LP, 16,5x100";"La Faenza";"Amazzonia";"плитка";"16,5x100";"16,5";"100";"16,5";"4";"0,66";"м2";;"1";"3456";"3283,2";"3456";"2736";"3283,2";"2736";"2736";"2736";"2736";"2736";"2736";"0";"1";"0";"Керамогранит";"Дерево";"полированная";"Плитка для ванной";"Коричневый"
"304001";"+7219";"пол, Biluna 30B, 30x30";"+7219 Плитка нап. керамич. BILUNA 30B, 30x30";"La Faenza";"Biluna";"пол";"30x30";"30";"30";"25,35";"15";"1,35";"м2";;"1";"1536";"1459,2";"1536";"1216";"1459,2";"1216";"1216";"1216";"1216";"1216";"1216";"0";"1";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для пола";"Бежевый"
"304109";"+7220";"декор, Biluna Regency B1, 30x60";"+7220 Декор керамич. BILUNA REGENCY B1, 30x60";"La Faenza";"Biluna";"декор";"30x60";"30";"60";"12";"4";"0,72";"шт";;"1";"1920";"1824";"1920";"1520";"1824";"1520";"1520";"1520";"1520";"1520";"1520";"0";"1";"0";"Керамическая плитка";;;"Плитка для ванной";
"304110";"+7221";"бордюр, Biluna L.Regency B, 6x30";"+7221 Бордюр керамич. BILUNA L.REGENCY B, 6x30";"La Faenza";"Biluna";"бордюр";"6x30";"6";"30";"5,6";"20";"0,36";"шт";;"1";"384";"364,8";"384";"304";"364,8";"304";"304";"304";"304";"304";"304";"0";"1";"0";"Керамическая плитка";;;"Плитка для ванной";
"315716";"+13871";"плитка, CARACAL 45A LP, 45x45";"+13871 Плитка облиц. керамич. CARACAL 45A LP, 45x45";"La Faenza";"CARACALLA";"плитка";"45x45";"45";"45";"21,8";"5";"1,0125";"м2";;"0";"3840";"3648";"3840";"3040";"3648";"3040";"3040";"3040";"3040";"3040";"3040";"0";"1";"0";"Керамическая плитка";;;;
"316444";"+14459";"плитка, Samples of ceramic tiles, 20x60";"+14459 Плитка облиц. керамич. SAMPLES OF CERAMIC TILES, 20x60";"La Faenza";"Catalog";"плитка";"20x60";"20";"60";"20";"26";"3,12";"м2";;"1";"0";"0";"0";"0,01";"0";"0,01";"0,01";"0,01";"0,01";"0,01";"0,01";"0";"0";"0";"Керамическая плитка";;;;
"322381";"+18683";"образец, Samples of ceramic tiles, -";"+18683 образец SAMPLES OF CERAMIC TILES, ";"La Faenza";"Catalog";"образец";"-";"0";"0";"15,9";"13";"0,000001";"шт";;"0";"0";"0";"0";"0,01";"0";"0,01";"0,01";"0,01";"0,01";"0,01";"0,01";"0";"0";"0";"Керамическая плитка";;;;
"317428";"+15013";"плитка, DOLCEVITA 26A, 20x60";"+15013 Плитка облиц. керамич. DOLCEVITA 26A, 20x60";"La Faenza";"Dolcevita";"плитка";"20x60";"20";"60";"11,34";"6";"0,69";"м2";;"1";"2934,4";"2369,68";"3640";"1891,64";"2090,76";"1991,2";"1951,68";"1891,64";"1852,12";"1812,6";"1991,2";"1";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для куxни";"белый"
"317429";"+15014";"плитка, DOLCEVITA 26B, 20x60";"+15014 Плитка облиц. керамич. DOLCEVITA 26B, 20x60";"La Faenza";"Dolcevita";"плитка";"20x60";"20";"60";"11,34";"6";"0,69";"м2";;"1";"2112";"2006,4";"3640";"1672";"2006,4";"1672";"1672";"1672";"1672";"1672";"1672";"1";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для куxни";"бежевый"
"317430";"+15015";"плитка, DOLCEVITA1 26A, 20x60";"+15015 Плитка облиц. керамич. DOLCEVITA1 26A, 20x60";"La Faenza";"Dolcevita";"плитка";"20x60";"20";"60";"11,34";"6";"0,69";"м2";;"1";"3920";"3165,4";"4401,6";"2527";"2793";"2660";"2606,8";"2527";"2473,8";"2420,6";"2660";"1";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для куxни";"белый"
"317431";"+15016";"плитка, DOLCEVITA1 26B, 20x60";"+15016 Плитка облиц. керамич. DOLCEVITA1 26B, 20x60";"La Faenza";"Dolcevita";"плитка";"20x60";"20";"60";"11,34";"6";"0,69";"м2";;"1";"2304";"2188,8";"4401,6";"1824";"2188,8";"1824";"1824";"1824";"1824";"1824";"1824";"1";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для куxни";"бежевый"
"317432";"+15017";"вставка, B.DOLCEVITA 2A, 2x60";"+15017 Вставка керамич. B.DOLCEVITA 2A, 2x60";"La Faenza";"Dolcevita";"вставка";"2x60";"2";"60";"1,27";"6";"0,072";"шт";;"1";"672";"638,4";"1556,8";"532";"638,4";"532";"532";"532";"532";"532";"532";"1";"0";"0";"Керамическая плитка";;;;
"317433";"+15018";"вставка, B.DOLCEVITA 2B, 2x60";"+15018 Вставка керамич. B.DOLCEVITA 2B, 2x60";"La Faenza";"Dolcevita";"вставка";"2x60";"2";"60";"1,27";"6";"0,072";"шт";;"1";"672";"638,4";"1556,8";"532";"638,4";"532";"532";"532";"532";"532";"532";"1";"0";"0";"Керамическая плитка";;;;
"317434";"+15019";"вставка, GIULIETTA BCT 1, 20x60";"+15019 Вставка керамич. GIULIETTA BCT 1, 20x60";"La Faenza";"Dolcevita";"вставка";"20x60";"20";"60";"7,77";"4";"0,48";"шт";;"1";"864";"820,8";"1646,4";"684";"820,8";"684";"684";"684";"684";"684";"684";"1";"0";"0";"Керамическая плитка";;;;
"317435";"+15020";"вставка, CASANOVA A1, 20x60";"+15020 Вставка керамич. CASANOVA A1, 20x60";"La Faenza";"Dolcevita";"вставка";"20x60";"20";"60";"7,77";"4";"0,48";"шт";;"1";"1344";"1276,8";"2755,2";"1064";"1276,8";"1064";"1064";"1064";"1064";"1064";"1064";"1";"0";"0";"Керамическая плитка";;;;
"317436";"+15021";"вставка, CASANOVA1 A1, 20x60";"+15021 Вставка керамич. CASANOVA1 A1, 20x60";"La Faenza";"Dolcevita";"вставка";"20x60";"20";"60";"7,77";"4";"0,48";"шт";;"1";"2038,4";"1646,16";"2755,2";"1314,04";"1452,36";"1383,2";"1355,84";"1314,04";"1286,68";"1259,32";"1383,2";"1";"0";"0";"Керамическая плитка";;;;
"317437";"+15022";"вставка, B.CASANOVA A, 2.5x60";"+15022 Вставка керамич. B.CASANOVA A, 2.5x60";"La Faenza";"Dolcevita";"вставка";"2.5x60";"2,5";"60";"1,27";"6";"0,09";"шт";;"1";"672";"638,4";"1467,2";"532";"638,4";"532";"532";"532";"532";"532";"532";"1";"0";"0";"Керамическая плитка";;;;
"303107";"+6355";"пол, Drill 33W, 33,3x33,3";"+6355 Плитка нап. керамич. DRILL 33W, 33,3x33,3";"La Faenza";"Drill";"пол";"33,3x33,3";"33,3";"33,3";"27,97";"15";"1,6633";"м2";;"1";"1344";"1276,8";"1344";"1064";"1276,8";"1064";"1064";"1064";"1064";"1064";"1064";"0";"1";"0";"Керамическая плитка";;;;
"303108";"+6356";"панно, Peonie W4, 50x33,3";"+6356 Панно керамич. PEONIE W4, 50x33,3";"La Faenza";"Drill";"панно";"50x33,3";"50";"33,3";"2,6";"1";"0,1665";"шт";;"1";"3360";"3192";"3360";"2660";"3192";"2660";"2660";"2660";"2660";"2660";"2660";"0";"1";"0";"Керамическая плитка";;;;
"303109";"+6357";"обл, Drill L, 12,5x33,3";"+6357 Плитка облиц. керамич. DRILL L, 12,5x33,3";"La Faenza";"Drill";"обл";"12,5x33,3";"12,5";"33,3";"10,5";"18";"0,7493";"м2";;"1";"1536";"1459,2";"1536";"1216";"1459,2";"1216";"1216";"1216";"1216";"1216";"1216";"0";"1";"0";"Керамическая плитка";;;;
"303126";"+6368";"бордюр, Cerchi B1, 12,5x33,3";"+6368 Бордюр керамич. CERCHI B1, 12,5x33,3";"La Faenza";"Drill";"бордюр";"12,5x33,3";"12,5";"33,3";"5,2";"8";"0,333";"шт";;"1";"864";"820,8";"864";"684";"820,8";"684";"684";"684";"684";"684";"684";"0";"1";"0";"Керамическая плитка";;;;
"303129";"+6370";"панно, Peonie B4, 50x33,3";"+6370 Панно керамич. PEONIE B4, 50x33,3";"La Faenza";"Drill";"панно";"50x33,3";"50";"33,3";"2,6";"1";"0,1665";"шт";;"1";"3360";"3192";"3360";"2660";"3192";"2660";"2660";"2660";"2660";"2660";"2660";"0";"1";"0";"Керамическая плитка";;;;
"306033";"+8375";"пол, Drill 33DL (1,33), 33,3x33,3";"+8375 Плитка нап. керамич. DRILL 33DL (1,33), 33,3x33,3";"La Faenza";"Drill";"пол";"33,3x33,3";"33,3";"33,3";"21,87";"12";"1,3307";"м2";;"1";"1344";"1276,8";"1344";"1064";"1276,8";"1064";"1064";"1064";"1064";"1064";"1064";"0";"1";"0";"Керамическая плитка";;;;
"321107";"+17527";"плитка, MIXTURE 60W LP, 60x60";"+17527 Плитка облиц. керамич. MIXTURE 60W LP, 60x60";"La Faenza";"I Marmi";"плитка";"60x60";"60";"60";"23,8";"3";"1,08";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"321108";"+17528";"плитка, MIXTURE 60G LP, 60x60";"+17528 Плитка облиц. керамич. MIXTURE 60G LP, 60x60";"La Faenza";"I Marmi";"плитка";"60x60";"60";"60";"23,8";"3";"1,08";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"321109";"+17529";"плитка, MIXTURE 60B LP, 60x60";"+17529 Плитка облиц. керамич. MIXTURE 60B LP, 60x60";"La Faenza";"I Marmi";"плитка";"60x60";"60";"60";"23,8";"3";"1,08";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"321110";"+17530";"плитка, MIXTURE 60T LP, 60x60";"+17530 Плитка облиц. керамич. MIXTURE 60T LP, 60x60";"La Faenza";"I Marmi";"плитка";"60x60";"60";"60";"23,8";"3";"1,08";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"321111";"+17531";"плитка, INEDITO 1512N, 15x120";"+17531 Плитка облиц. керамич. INEDITO 1512N, 15x120";"La Faenza";"Inedito";"плитка";"15x120";"15";"120";"36";"8";"1,44";"м2";;"0";"3808";"3074,96";"3808";"2454,8";"2713,2";"2584";"2532,32";"2454,8";"2403,12";"2351,44";"2584";"0";"0";"1";"Керамическая плитка";;;;
"321112";"+17532";"плитка, OLMO 1512, 15x120";"+17532 Плитка облиц. керамич. OLMO 1512, 15x120";"La Faenza";"Le Essenze";"плитка";"15x120";"15";"120";"34,5";"8";"1,44";"м2";;"0";"4524,8";"3654,08";"4524,8";"2916,88";"3223,92";"3070,4";"3009,6";"2916,88";"2856,08";"2794,52";"3070,4";"0";"0";"1";"Керамогранит";"Дерево";"матовая";"Плитка для пола";"коричневый"
"321113";"+17533";"плитка, OLMO 2012, 20x120";"+17533 Плитка облиц. керамич. OLMO 2012, 20x120";"La Faenza";"Le Essenze";"плитка";"20x120";"20";"120";"34";"6";"1,44";"м2";;"0";"4524,8";"3654,08";"4524,8";"2916,88";"3223,92";"3070,4";"3009,6";"2916,88";"2856,08";"2794,52";"3070,4";"0";"0";"1";"Керамогранит";"Дерево";"матовая";"Плитка для пола";"коричневый"
"321114";"+17534";"плитка, NOCE 1512, 15x120";"+17534 Плитка облиц. керамич. NOCE 1512, 15x120";"La Faenza";"Le Essenze";"плитка";"15x120";"15";"120";"34,5";"8";"1,44";"м2";;"0";"4524,8";"3654,08";"4524,8";"2916,88";"3223,92";"3070,4";"3009,6";"2916,88";"2856,08";"2794,52";"3070,4";"0";"0";"1";"Керамогранит";"Дерево";"матовая";"Плитка для пола";"бежевый"
"321115";"+17535";"плитка, NOCE 2012, 20x120";"+17535 Плитка облиц. керамич. NOCE 2012, 20x120";"La Faenza";"Le Essenze";"плитка";"20x120";"20";"120";"34";"6";"1,44";"м2";;"1";"4524,8";"3654,08";"4524,8";"2916,88";"3223,92";"3070,4";"3009,6";"2916,88";"2856,08";"2794,52";"3070,4";"0";"0";"1";"Керамогранит";"Дерево";"матовая";"Плитка для пола";"бежевый"
"311056";"+10964";"бордюр, L.Sansy 5T, 5,5x33";"+10964 Бордюр керамич. L.SANSY 5T, 5,5x33";"La Faenza";"Pasha";"бордюр";"5,5x33";"5,5";"33";"2,49";"6";"0,1089";"шт";;"1";"1310,4";"1057,92";"1310,4";"845,12";"934,04";"889,2";"871,72";"845,12";"827,64";"809,4";"889,2";"0";"0";"0";"Керамическая плитка";;;;
"311057";"+11058";"вставка, Sansy B1, 33x33";"+11058 Вставка керамич. SANSY B1, 33x33";"La Faenza";"Pasha";"вставка";"33x33";"33";"33";"10";"4";"0,4356";"шт";;"1";"4256";"3436,72";"4256";"2743,6";"3032,4";"2888";"2830,24";"2743,6";"2685,84";"2628,08";"2888";"0";"0";"0";"Керамическая плитка";;;;
"322252";"+18571";"постер, Poster Inedito (Le Essenze) 70cmx100cm, 70x100";"+18571 Постер POSTER INEDITO (LE ESSENZE) 70CMX100CM, 70x100";"La Faenza";"Posters";"постер";"70x100";"70";"100";"0,35";"1";"0,7";"шт";;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"322253";"+18572";"постер, Poster Inedito (Le Essenze) 56cmx80cm, 56x80";"+18572 Постер POSTER INEDITO (LE ESSENZE) 56CMX80CM, 56x80";"La Faenza";"Posters";"постер";"56x80";"56";"80";"0,3";"1";"0,448";"шт";;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"305531";"+8581";"плитка, Statuario 50LP, 50x50";"+8581 Плитка облиц. керамич. STATUARIO 50LP, 50x50";"La Faenza";"Ruskin";"плитка";"50x50";"50";"50";"24";"4";"1";"м2";;"1";"3840";"3648";"3840";"3040";"3648";"3040";"3040";"3040";"3040";"3040";"3040";"0";"1";"0";"Керамогранит";"Мрамор";"полированная";"Плитка для ванной";"Бежевый"
"309556";"+9704";"панно, Ruskin 2 (1/4), 50x50";"+9704 Панно керамич. RUSKIN 2 (1/4), 50x50";"La Faenza";"Ruskin";"панно";"50x50";"50";"50";"25,93";"4";"1";"шт";;"1";"4320";"4104";"4320";"3420";"4104";"3420";"3420";"3420";"3420";"3420";"3420";"0";"1";"0";"Керамическая плитка";;;;
